ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000083876.1	NA	ENSMUSG00000083876.1	NA	NA	6	7	6	11	8	7	15
ENSMUSG00000082806.1	Rpl13-ps1	Rpl13-ps1	234848	ribosomal protein L13, pseudogene 1	594	439	417	450	328	409	528
ENSMUSG00000018481.9	Appbp2	Appbp2	66884	amyloid beta precursor protein binding protein 2	1906	2240	1797	2183	1608	1919	2220
ENSMUSG00000080791.1	NA	ENSMUSG00000080791.1	NA	NA	9	162	10	5	6	343	5
ENSMUSG00000085628.4	Appbp2os	Appbp2os	654810	amyloid beta precursor protein binding protein 2, opposite strand	52	46	91	92	45	66	99
ENSMUSG00000020525.17	Ppm1d	Ppm1d	53892	protein phosphatase 1D magnesium-dependent, delta isoform	929	1167	852	892	773	985	960
ENSMUSG00000059439.15	Bcas3	Bcas3	192197	BCAS3 microtubule associated cell migration factor	1660	1645	1719	1841	1300	2112	2098
ENSMUSG00000086199.7	Bcas3os1	Bcas3os1	71489	BCAS3 microtubule associated cell migration factor, opposite strand 1	143	156	175	181	123	178	248
ENSMUSG00000093278.1	Mir5110	Mir5110	100628627	microRNA 5110	5	5	4	8	5	3	4
ENSMUSG00000085514.1	Bcas3os2	Bcas3os2	78420	BCAS3 microtubule associated cell migration factor, opposite strand 2	34	40	33	29	36	56	48
ENSMUSG00000089508.1	NA	ENSMUSG00000089508.1	NA	NA	10	6	5	9	2	7	10
ENSMUSG00000087013.7	2610027K06Rik	2610027K06Rik	69909	RIKEN cDNA 2610027K06 gene	4	11	14	26	8	4	13
ENSMUSG00000000093.6	Tbx2	Tbx2	21385	T-box 2	7	1	4	13	1	6	21
ENSMUSG00000034329.16	Brip1	Brip1	237911	BRCA1 interacting protein C-terminal helicase 1	112	138	125	96	67	59	110
ENSMUSG00000080823.1	NA	ENSMUSG00000080823.1	NA	NA	13	4	2	5	3	8	3
ENSMUSG00000085208.3	Brip1os	Brip1os	74038	BRCA1 interacting protein C-terminal helicase 1, opposite strand	930	983	1018	1211	957	979	1291
ENSMUSG00000018068.13	Ints2	Ints2	70422	integrator complex subunit 2	780	532	762	821	412	732	720
ENSMUSG00000034297.14	Med13	Med13	327987	mediator complex subunit 13	2025	2718	1980	2495	1662	2082	2074
ENSMUSG00000088230.1	NA	ENSMUSG00000088230.1	NA	NA	2	4	1	1	1	1	0
ENSMUSG00000020521.7	Rnft1	Rnft1	76892	ring finger protein, transmembrane 1	2455	2111	1825	2224	1819	2414	2845
ENSMUSG00000020516.15	Rps6kb1	Rps6kb1	72508	ribosomal protein S6 kinase, polypeptide 1	3738	3779	3153	3699	2928	3493	3949
ENSMUSG00000020513.15	Tubd1	Tubd1	56427	tubulin, delta 1	467	411	387	474	235	413	501
ENSMUSG00000018171.9	Vmp1	Vmp1	75909	vacuole membrane protein 1	8214	4494	8071	6984	3671	6530	7852
ENSMUSG00000083992.1	Gm11478	Gm11478	100504632	predicted gene 11478	8910	5009	4524	5305	4489	5863	6118
ENSMUSG00000072582.9	Ptrh2	Ptrh2	217057	peptidyl-tRNA hydrolase 2	692	555	451	501	401	501	564
ENSMUSG00000047126.17	Cltc	Cltc	67300	clathrin heavy chain	6636	6700	6512	7361	5308	6767	7138
ENSMUSG00000018425.18	Dhx40	Dhx40	67487	DEAH-box helicase 40	1558	1367	1191	1444	1101	1508	1579
ENSMUSG00000018427.8	Ypel2	Ypel2	77864	yippee like 2	16	31	28	38	62	19	44
ENSMUSG00000061666.6	Gdpd1	Gdpd1	66569	glycerophosphodiester phosphodiesterase domain containing 1	15	18	9	16	11	23	15
ENSMUSG00000020495.13	Smg8	Smg8	74133	SMG8 nonsense mediated mRNA decay factor	559	749	491	621	568	613	637
ENSMUSG00000082507.1	NA	ENSMUSG00000082507.1	NA	NA	8	11	1	7	15	8	1
ENSMUSG00000020493.8	Prr11	Prr11	270906	proline rich 11	45	50	57	80	43	26	32
ENSMUSG00000020492.11	Ska2	Ska2	66140	spindle and kinetochore associated complex subunit 2	412	384	356	405	312	410	462
ENSMUSG00000065589.1	Mir301	Mir301	723834	microRNA 301	10	7	17	13	10	3	3
ENSMUSG00000085310.7	NA	ENSMUSG00000085310.7	NA	NA	4	23	5	4	3	2	6
ENSMUSG00000018548.15	Trim37	Trim37	68729	tripartite motif-containing 37	1725	1499	1468	1742	1046	1514	1725
ENSMUSG00000046442.4	Ppm1e	Ppm1e	320472	protein phosphatase 1E (PP2C domain containing)	43	37	23	41	17	48	31
ENSMUSG00000007646.13	Rad51c	Rad51c	114714	RAD51 paralog C	85	56	73	98	51	114	81
ENSMUSG00000010342.16	Tex14	Tex14	83560	testis expressed gene 14	20	17	11	16	12	10	19
ENSMUSG00000095969.1	NA	ENSMUSG00000095969.1	NA	NA	1	15	3	1	1	9	0
ENSMUSG00000083894.1	NA	ENSMUSG00000083894.1	NA	NA	3	9	1	8	10	11	9
ENSMUSG00000020486.19	Septin4	Septin4	18952	septin 4	84	85	74	84	45	111	120
ENSMUSG00000018401.17	Mtmr4	Mtmr4	170749	myotubularin related protein 4	901	660	671	934	667	891	894
ENSMUSG00000034177.15	Rnf43	Rnf43	207742	ring finger protein 43	441	354	443	483	333	503	601
ENSMUSG00000087792.1	Gm25968	Gm25968	115487861	predicted gene, 25968	0	2	1	8	2	0	3
ENSMUSG00000085972.1	NA	ENSMUSG00000085972.1	NA	NA	10	6	0	1	7	2	2
ENSMUSG00000020485.14	Supt4a	Supt4a	20922	SPT4A, DSIF elongation factor subunit	10356	8256	6893	8109	7518	9336	10393
ENSMUSG00000084796.1	NA	ENSMUSG00000084796.1	NA	NA	7679	6720	11251	9846	7277	8489	9563
ENSMUSG00000065420.2	Mir142b	Mir142b	102466883	microRNA 142b	61	59	69	48	44	97	72
ENSMUSG00000034156.16	Tspoap1	Tspoap1	207777	TSPO associated protein 1	386	368	472	434	230	434	523
ENSMUSG00000009350.13	Mpo	Mpo	17523	myeloperoxidase	2	8	7	4	6	37	2
ENSMUSG00000034121.12	Mks1	Mks1	380718	MKS transition zone complex subunit 1	317	277	344	357	203	392	429
ENSMUSG00000020483.14	Dynll2	Dynll2	68097	dynein light chain LC8-type 2	1023	905	898	1004	762	816	903
ENSMUSG00000018379.17	Srsf1	Srsf1	110809	serine and arginine-rich splicing factor 1	6194	5365	6888	7300	4812	5976	7218
ENSMUSG00000087373.7	NA	ENSMUSG00000087373.7	NA	NA	0	7	17	4	12	4	5
ENSMUSG00000018377.10	Vezf1	Vezf1	22344	vascular endothelial zinc finger 1	2226	2518	1979	2536	2050	2285	2543
ENSMUSG00000018378.13	2210416O15Rik	2210416O15Rik	70393	RIKEN cDNA 2210416O15 gene	80	52	116	88	40	101	98
ENSMUSG00000023723.17	Mrps23	Mrps23	64656	mitochondrial ribosomal protein S23	2182	1720	1575	1760	1253	1850	1925
ENSMUSG00000081304.1	NA	ENSMUSG00000081304.1	NA	NA	8	0	0	2	0	0	1
ENSMUSG00000069769.13	Msi2	Msi2	76626	musashi RNA-binding protein 2	1246	1526	1280	1558	1084	1235	1309
ENSMUSG00000092985.1	Mir378b	Mir378b	100628571	microRNA 378b	6	4	0	3	0	3	1
ENSMUSG00000085246.1	NA	ENSMUSG00000085246.1	NA	NA	10	25	13	30	20	13	26
ENSMUSG00000084411.2	Gm11510	Gm11510	100416733	predicted gene 11510	37	57	31	61	33	66	54
ENSMUSG00000087574.1	NA	ENSMUSG00000087574.1	NA	NA	7	5	14	17	4	20	20
ENSMUSG00000018428.15	Akap1	Akap1	11640	A kinase anchor protein 1	58	69	60	73	67	55	85
ENSMUSG00000000278.10	Scpep1	Scpep1	74617	serine carboxypeptidase 1	901	765	645	858	666	938	1071
ENSMUSG00000033983.14	Coil	Coil	12812	coilin	360	375	395	376	312	448	507
ENSMUSG00000085152.1	NA	ENSMUSG00000085152.1	NA	NA	9	10	1	4	0	7	4
ENSMUSG00000000275.16	Trim25	Trim25	217069	tripartite motif-containing 25	1461	1904	1763	1855	1510	1736	1821
ENSMUSG00000000276.11	Dgke	Dgke	56077	diacylglycerol kinase, epsilon	542	481	500	578	357	592	602
ENSMUSG00000063109.13	NA	ENSMUSG00000063109.13	NA	NA	0	4	2	5	1	0	0
ENSMUSG00000072553.10	Gm525	Gm525	217071	predicted gene 525	9	8	12	19	6	4	19
ENSMUSG00000020553.8	Pctp	Pctp	18559	phosphatidylcholine transfer protein	39	12	38	39	28	62	42
ENSMUSG00000110344.1	Smim36	Smim36	121811722	small integral membrane protein 36	58	54	53	75	23	47	41
ENSMUSG00000003948.17	Mmd	Mmd	67468	monocyte to macrophage differentiation-associated	340	341	297	286	214	360	359
ENSMUSG00000003949.16	Hlf	Hlf	217082	hepatic leukemia factor	14	24	29	26	26	27	29
ENSMUSG00000020546.14	Stxbp4	Stxbp4	20913	syntaxin binding protein 4	138	152	136	146	129	127	165
ENSMUSG00000083268.1	NA	ENSMUSG00000083268.1	NA	NA	4	0	1	1	4	0	3
ENSMUSG00000081043.1	NA	ENSMUSG00000081043.1	NA	NA	4	7	1	4	2	1	0
ENSMUSG00000020544.14	Cox11	Cox11	69802	cytochrome c oxidase assembly protein 11, copper chaperone	326	293	249	293	259	422	413
ENSMUSG00000020541.12	Tom1l1	Tom1l1	71943	target of myb1-like 1 (chicken)	63	66	47	94	49	80	62
ENSMUSG00000054079.12	Utp18	Utp18	217109	UTP18 small subunit processome component	1684	1297	1196	1467	1001	1323	1435
ENSMUSG00000059474.13	Mbtd1	Mbtd1	103537	mbt domain containing 1	1440	1638	1183	1568	1180	1356	1438
ENSMUSG00000020857.11	Nme2	Nme2	18103	NME/NM23 nucleoside diphosphate kinase 2	361	211	267	310	206	285	318
ENSMUSG00000037601.11	Nme1	Nme1	18102	NME/NM23 nucleoside diphosphate kinase 1	859	568	612	682	420	694	770
ENSMUSG00000020859.16	Spag9	Spag9	70834	sperm associated antigen 9	1546	2085	1749	1934	1565	1696	1747
ENSMUSG00000081604.5	LOC108167922	LOC108167922	108167922	ribosomal protein L27 pseudogene	1127	574	572	785	516	562	698
ENSMUSG00000086003.7	B230206L02Rik	B230206L02Rik	100039440	RIKEN cDNA B230206L02 gene	9	8	13	12	6	2	20
ENSMUSG00000037573.5	Tob1	Tob1	22057	transducer of ErbB-2.1	1961	2993	1739	2097	2044	2022	2229
ENSMUSG00000044177.4	Wfikkn2	Wfikkn2	278507	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	268	220	264	286	144	232	242
ENSMUSG00000094091.3	Ankrd40cl	Ankrd40cl	102639132	ANKRD40 C-terminal like	41	56	67	43	46	62	61
ENSMUSG00000020863.15	Luc7l3	Luc7l3	67684	LUC7-like 3 (S. cerevisiae)	4734	4302	4579	5290	4496	4100	5999
ENSMUSG00000020864.13	Ankrd40	Ankrd40	71452	ankyrin repeat domain 40	2001	1981	1812	1919	1557	2013	2390
ENSMUSG00000020865.16	Abcc3	Abcc3	76408	ATP-binding cassette, sub-family C member 3	61	15	24	30	14	21	37
ENSMUSG00000020866.17	Cacna1g	Cacna1g	12291	calcium channel, voltage-dependent, T type, alpha 1G subunit	0	0	2	2	0	0	7
ENSMUSG00000039110.15	Mycbpap	Mycbpap	104601	MYCBP associated protein	0	4	0	0	0	8	4
ENSMUSG00000039096.10	Rsad1	Rsad1	237926	radical S-adenosyl methionine domain containing 1	90	51	55	67	47	90	97
ENSMUSG00000076435.3	Acsf2	Acsf2	264895	acyl-CoA synthetase family member 2	100	87	92	131	54	102	97
ENSMUSG00000020869.8	Lrrc59	Lrrc59	98238	leucine rich repeat containing 59	2280	2366	1858	2155	1952	2451	2777
ENSMUSG00000039055.4	Eme1	Eme1	268465	essential meiotic structure-specific endonuclease 1	44	67	79	44	32	37	74
ENSMUSG00000024414.13	Mrpl27	Mrpl27	94064	mitochondrial ribosomal protein L27	602	407	418	484	355	515	595
ENSMUSG00000020868.15	Xylt2	Xylt2	217119	xylosyltransferase II	1023	813	810	979	794	1149	1401
ENSMUSG00000020870.7	Cdc34b	Cdc34b	111266	cell division cycle 34B	4	3	1	2	0	2	1
ENSMUSG00000001506.10	Col1a1	Col1a1	12842	collagen, type I, alpha 1	1	4	0	2	5	3	1
ENSMUSG00000038976.12	Ppp1r9b	Ppp1r9b	217124	protein phosphatase 1, regulatory subunit 9B	2087	2140	1716	2105	1628	2081	2222
ENSMUSG00000047181.12	Samd14	Samd14	217125	sterile alpha motif domain containing 14	8	4	5	7	6	8	3
ENSMUSG00000038967.13	Pdk2	Pdk2	18604	pyruvate dehydrogenase kinase, isoenzyme 2	113	91	138	109	68	150	149
ENSMUSG00000001507.16	Itga3	Itga3	16400	integrin alpha 3	101	80	95	91	71	88	70
ENSMUSG00000020872.4	Tac4	Tac4	93670	tachykinin 4	3	4	8	2	3	6	9
ENSMUSG00000038909.16	Kat7	Kat7	217127	K(lysine) acetyltransferase 7	2680	2550	2374	2779	1952	2985	2861
ENSMUSG00000085143.1	Gm11520	Gm11520	102640811	predicted gene 11520	35	11	29	23	21	27	23
ENSMUSG00000085509.1	NA	ENSMUSG00000085509.1	NA	NA	7	9	16	13	2	3	3
ENSMUSG00000038893.12	Fam117a	Fam117a	215512	family with sequence similarity 117, member A	1810	1693	1360	1950	1348	1660	2032
ENSMUSG00000101258.1	NA	ENSMUSG00000101258.1	NA	NA	12	25	24	21	23	18	24
ENSMUSG00000020873.15	Slc35b1	Slc35b1	110172	solute carrier family 35, member B1	1607	1317	1323	1496	1078	1653	1708
ENSMUSG00000057522.15	Spop	Spop	20747	speckle-type BTB/POZ protein	6239	6014	5142	5943	4679	6452	7131
ENSMUSG00000083208.1	NA	ENSMUSG00000083208.1	NA	NA	6	11	9	24	6	3	3
ENSMUSG00000000120.6	Ngfr	Ngfr	18053	nerve growth factor receptor (TNFR superfamily, member 16)	0	6	7	2	2	3	2
ENSMUSG00000038845.11	Phb1	Phb1	18673	prohibitin 1	2888	1914	1827	2335	1856	2566	3242
ENSMUSG00000075595.9	Zfp652	Zfp652	268469	zinc finger protein 652	2570	2453	2136	2544	1807	2475	2946
ENSMUSG00000082981.1	NA	ENSMUSG00000082981.1	NA	NA	11	4	4	4	2	9	2
ENSMUSG00000018381.15	Abi3	Abi3	66610	ABI family member 3	263	323	301	326	187	225	303
ENSMUSG00000038811.13	Gngt2	Gngt2	14710	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2	303	100	90	123	125	142	195
ENSMUSG00000086015.1	4833417C18Rik	4833417C18Rik	73906	RIKEN cDNA 4833417C18 gene	35	41	28	17	24	27	38
ENSMUSG00000013418.8	B4galnt2	B4galnt2	14422	beta-1,4-N-acetyl-galactosaminyl transferase 2	1	7	3	7	6	3	6
ENSMUSG00000086255.1	NA	ENSMUSG00000086255.1	NA	NA	4	0	5	4	4	1	0
ENSMUSG00000013415.9	Igf2bp1	Igf2bp1	140486	insulin-like growth factor 2 mRNA binding protein 1	1	1	2	0	1	0	5
ENSMUSG00000098425.1	NA	ENSMUSG00000098425.1	NA	NA	198	75	71	116	32	32	35
ENSMUSG00000006058.10	Snf8	Snf8	27681	SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)	1978	1547	1810	1958	1492	2138	2336
ENSMUSG00000014349.7	Ube2z	Ube2z	268470	ubiquitin-conjugating enzyme E2Z	1889	1850	1668	1886	1568	1612	1989
ENSMUSG00000006057.15	Atp5mc1	Atp5mc1	11951	ATP synthase membrane subunit c locus 1	2582	1798	2050	2368	1616	2369	2731
ENSMUSG00000049604.3	Hoxb13	Hoxb13	15408	homeobox B13	0	5	2	4	1	4	5
ENSMUSG00000083337.1	Gm11539	Gm11539	100039639	ribosomal protein L18 pseudogene	1145	723	699	787	543	676	733
ENSMUSG00000038692.8	Hoxb4	Hoxb4	15412	homeobox B4	84	85	74	83	88	76	93
ENSMUSG00000075587.5	Gm11531	Gm11531	100040242	ribosomal protein L17 pseudogene	18	7	6	10	6	5	17
ENSMUSG00000075586.4	NA	ENSMUSG00000075586.4	NA	NA	13	8	11	14	4	6	10
ENSMUSG00000057058.16	Skap1	Skap1	78473	src family associated phosphoprotein 1	14572	11037	10624	13278	9889	14351	15846
ENSMUSG00000020876.14	Snx11	Snx11	74479	sorting nexin 11	812	667	597	807	574	817	890
ENSMUSG00000018666.13	Cbx1	Cbx1	12412	chromobox 1	1910	1761	1680	1817	1389	1612	2023
ENSMUSG00000081249.3	NA	ENSMUSG00000081249.3	NA	NA	12	6	11	11	0	8	15
ENSMUSG00000038615.17	Nfe2l1	Nfe2l1	18023	nuclear factor, erythroid derived 2,-like 1	2178	2103	1663	2108	1882	2247	2414
ENSMUSG00000018672.15	Copz2	Copz2	56358	coatomer protein complex, subunit zeta 2	20	2	4	4	12	9	13
ENSMUSG00000018669.14	Cdk5rap3	Cdk5rap3	80280	CDK5 regulatory subunit associated protein 3	3389	2220	2734	3018	1725	3730	3888
ENSMUSG00000078700.10	D030028A08Rik	D030028A08Rik	319371	RIKEN cDNA D030028A08 gene	257	140	278	250	167	163	237
ENSMUSG00000085307.1	NA	ENSMUSG00000085307.1	NA	NA	4	2	4	4	1	0	3
ENSMUSG00000047040.9	Prr15l	Prr15l	217138	proline rich 15-like	3	5	4	7	5	6	3
ENSMUSG00000018659.12	Pnpo	Pnpo	103711	pyridoxine 5'-phosphate oxidase	913	640	699	790	480	827	816
ENSMUSG00000018678.13	Sp2	Sp2	78912	Sp2 transcription factor	2468	2392	2191	2728	1633	2702	3030
ENSMUSG00000087067.1	Gm11532	Gm11532	100127433	predicted gene 11532	18	10	15	13	8	12	14
ENSMUSG00000020877.11	Scrn2	Scrn2	217140	secernin 2	130	102	114	131	46	135	121
ENSMUSG00000001445.10	Mrpl10	Mrpl10	107732	mitochondrial ribosomal protein L10	1149	890	1028	1211	724	1340	1306
ENSMUSG00000085262.1	NA	ENSMUSG00000085262.1	NA	NA	9	7	9	12	4	3	4
ENSMUSG00000038534.18	Osbpl7	Osbpl7	71240	oxysterol binding protein-like 7	835	925	759	876	615	864	965
ENSMUSG00000098769.1	Mir8103	Mir8103	102465893	microRNA 8103	3	2	1	1	7	0	4
ENSMUSG00000084068.1	NA	ENSMUSG00000084068.1	NA	NA	62	113	58	59	31	39	51
ENSMUSG00000001444.2	Tbx21	Tbx21	57765	T-box 21	15238	17290	14562	17937	13261	15289	18302
ENSMUSG00000084368.1	NA	ENSMUSG00000084368.1	NA	NA	1	1	1	1	2	7	3
ENSMUSG00000038517.15	Tbkbp1	Tbkbp1	73174	TBK1 binding protein 1	299	474	374	450	396	400	401
ENSMUSG00000001440.5	Kpnb1	Kpnb1	16211	karyopherin subunit beta 1	5037	4592	4222	4975	4237	4908	6141
ENSMUSG00000001441.13	Npepps	Npepps	19155	aminopeptidase puromycin sensitive	758	954	711	823	760	763	803
ENSMUSG00000018882.12	Mrpl45	Mrpl45	67036	mitochondrial ribosomal protein L45	925	784	680	721	646	924	1060
ENSMUSG00000070337.4	Gpr179	Gpr179	217143	G protein-coupled receptor 179	2	15	2	8	17	6	17
ENSMUSG00000038485.6	Socs7	Socs7	192157	suppressor of cytokine signaling 7	629	719	547	700	589	582	621
ENSMUSG00000049807.16	Arhgap23	Arhgap23	58996	Rho GTPase activating protein 23	20	27	9	21	5	11	22
ENSMUSG00000038453.17	Srcin1	Srcin1	56013	SRC kinase signaling inhibitor 1	241	486	345	396	478	280	357
ENSMUSG00000087042.1	NA	ENSMUSG00000087042.1	NA	NA	6	13	11	10	7	8	11
ENSMUSG00000085860.1	NA	ENSMUSG00000085860.1	NA	NA	9	0	5	2	1	9	0
ENSMUSG00000043439.5	Epop	Epop	103551	elongin BC and polycomb repressive complex 2 associated protein	90	80	83	123	94	114	142
ENSMUSG00000085586.1	NA	ENSMUSG00000085586.1	NA	NA	166	93	148	185	64	136	168
ENSMUSG00000038437.11	Mllt6	Mllt6	246198	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 6	2724	3232	2840	3226	2558	2850	2985
ENSMUSG00000078695.8	Cisd3	Cisd3	217149	CDGSH iron sulfur domain 3	985	869	821	916	886	988	1239
ENSMUSG00000018537.16	Pcgf2	Pcgf2	22658	polycomb group ring finger 2	194	210	211	233	192	174	250
ENSMUSG00000069744.7	Psmb3	Psmb3	26446	proteasome (prosome, macropain) subunit, beta type 3	15720	9492	9573	10573	9052	12369	14691
ENSMUSG00000018547.8	Pip4k2b	Pip4k2b	108083	phosphatidylinositol-5-phosphate 4-kinase, type II, beta	633	548	555	784	458	546	672
ENSMUSG00000085145.1	NA	ENSMUSG00000085145.1	NA	NA	10	19	14	40	14	13	23
ENSMUSG00000018541.10	Cwc25	Cwc25	67480	CWC25 spliceosome-associated protein	1497	1357	1288	1527	1214	1659	1961
ENSMUSG00000084168.3	NA	ENSMUSG00000084168.3	NA	NA	75	36	57	35	38	40	51
ENSMUSG00000018543.8	Spmap1	Spmap1	72215	sperm microtubule associated protein 1	2	3	7	3	2	0	4
ENSMUSG00000071415.6	Rpl23	Rpl23	65019	ribosomal protein L23	17836	12635	12096	13993	10041	12954	14106
ENSMUSG00000098813.1	NA	ENSMUSG00000098813.1	NA	NA	5	4	1	5	0	4	4
ENSMUSG00000064901.1	Snora21	Snora21	100302498	small nucleolar RNA, H/ACA box 21	11	7	2	3	2	12	11
ENSMUSG00000038366.15	Lasp1	Lasp1	16796	LIM and SH3 protein 1	4544	5309	4519	5242	3848	4441	5015
ENSMUSG00000050538.8	NA	ENSMUSG00000050538.8	NA	NA	24	42	25	18	13	16	15
ENSMUSG00000070336.3	Fbxo47	Fbxo47	72973	F-box protein 47	26	12	20	12	22	17	17
ENSMUSG00000086917.1	NA	ENSMUSG00000086917.1	NA	NA	9	10	3	10	5	3	8
ENSMUSG00000017417.14	Plxdc1	Plxdc1	72324	plexin domain containing 1	266	192	241	278	191	339	353
ENSMUSG00000082715.1	NA	ENSMUSG00000082715.1	NA	NA	9	4	3	4	3	3	5
ENSMUSG00000038352.15	Arl5c	Arl5c	217151	ADP-ribosylation factor-like 5C	4112	3309	3060	3835	2432	3743	3912
ENSMUSG00000020882.17	Cacnb1	Cacnb1	12295	calcium channel, voltage-dependent, beta 1 subunit	168	189	202	273	154	244	233
ENSMUSG00000086716.1	NA	ENSMUSG00000086716.1	NA	NA	3	0	0	6	3	4	1
ENSMUSG00000017404.12	Rpl19	Rpl19	19921	ribosomal protein L19	19917	13627	13416	15770	10900	12924	14238
ENSMUSG00000017400.10	Stac2	Stac2	217154	SH3 and cysteine rich domain 2	19	26	46	21	21	28	11
ENSMUSG00000020883.18	Fbxl20	Fbxl20	72194	F-box and leucine-rich repeat protein 20	1184	1245	1207	1437	1081	1493	1578
ENSMUSG00000018160.15	Med1	Med1	19014	mediator complex subunit 1	2817	2856	2579	2821	2087	2938	3141
ENSMUSG00000085897.2	Gm11604	Gm11604	666613	ribosomal protein S6 pseudogene	12	7	5	11	11	8	8
ENSMUSG00000003119.14	Cdk12	Cdk12	69131	cyclin dependent kinase 12	1732	1951	1605	1932	1371	1606	1782
ENSMUSG00000098827.1	NA	ENSMUSG00000098827.1	NA	NA	1	7	4	3	2	2	4
ENSMUSG00000093176.1	Mir5119	Mir5119	100628613	microRNA 5119	13	4	7	12	1	4	5
ENSMUSG00000093673.1	NA	ENSMUSG00000093673.1	NA	NA	39	3	23	1	21	27	36
ENSMUSG00000085944.1	1700003D09Rik	1700003D09Rik	69338	RIKEN cDNA 1700003D09 gene	0	0	4	4	2	0	4
ENSMUSG00000018167.10	Stard3	Stard3	59045	StAR related lipid transfer domain containing 3	1269	1454	1148	1393	1074	1421	1394
ENSMUSG00000007877.2	Tcap	Tcap	21393	titin-cap	0	3	1	1	0	4	2
ENSMUSG00000038208.13	Pgap3	Pgap3	320655	post-GPI attachment to proteins 3	269	269	271	297	205	257	354
ENSMUSG00000062312.5	Erbb2	Erbb2	13866	erb-b2 receptor tyrosine kinase 2	54	78	70	85	71	89	167
ENSMUSG00000002580.7	Mien1	Mien1	103742	migration and invasion enhancer 1	941	731	713	807	686	919	986
ENSMUSG00000084835.1	NA	ENSMUSG00000084835.1	NA	NA	7	8	7	9	6	9	6
ENSMUSG00000019312.10	Grb7	Grb7	14786	growth factor receptor bound protein 7	18	24	30	29	13	43	39
ENSMUSG00000018168.8	Ikzf3	Ikzf3	22780	IKAROS family zinc finger 3	12375	12186	11983	15668	10794	14034	15992
ENSMUSG00000084621.1	Gm25106	Gm25106	115487922	predicted gene, 25106	44	91	74	104	57	43	55
ENSMUSG00000017195.15	Zpbp2	Zpbp2	69376	zona pellucida binding protein 2	140	109	150	141	75	148	164
ENSMUSG00000038150.7	Ormdl3	Ormdl3	66612	ORM1-like 3 (S. cerevisiae)	1002	1214	826	1168	863	1185	1312
ENSMUSG00000078134.1	Srsf3-ps	Srsf3-ps	100502754	serine and arginine rich splicing factor 3, pseudogene	83	70	74	62	53	48	71
ENSMUSG00000017221.14	Psmd3	Psmd3	22123	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	1974	1618	1592	1949	1336	1790	2091
ENSMUSG00000085955.1	NA	ENSMUSG00000085955.1	NA	NA	4	5	8	12	4	10	1
ENSMUSG00000017210.14	Med24	Med24	23989	mediator complex subunit 24	872	784	942	1013	605	991	1181
ENSMUSG00000058756.13	Thra	Thra	21833	thyroid hormone receptor alpha	37	41	48	45	35	52	53
ENSMUSG00000020889.11	Nr1d1	Nr1d1	217166	nuclear receptor subfamily 1, group D, member 1	29	16	14	36	15	54	52
ENSMUSG00000052915.14	Msl1	Msl1	74026	male specific lethal 1	2990	3737	2777	3457	3105	2784	3375
ENSMUSG00000075576.12	Gm12359	Gm12359	100037262	predicted gene 12359	20	12	28	33	27	10	31
ENSMUSG00000078676.9	Casc3	Casc3	192160	exon junction complex subunit	2308	2413	2123	2301	1852	2132	2389
ENSMUSG00000038020.5	Rapgefl1	Rapgefl1	268480	Rap guanine nucleotide exchange factor (GEF)-like 1	5	6	9	9	5	5	15
ENSMUSG00000038013.14	Wipf2	Wipf2	68524	WAS/WASL interacting protein family, member 2	1534	1892	1678	2074	1334	1636	1864
ENSMUSG00000088485.1	NA	ENSMUSG00000088485.1	NA	NA	7	6	4	1	1	0	0
ENSMUSG00000017499.15	Cdc6	Cdc6	23834	cell division cycle 6	60	127	105	65	44	30	69
ENSMUSG00000037992.16	Rara	Rara	19401	retinoic acid receptor, alpha	2285	3143	2301	2896	2112	2519	2822
ENSMUSG00000064491.1	NA	ENSMUSG00000064491.1	NA	NA	0	1	3	11	0	0	1
ENSMUSG00000020914.17	Top2a	Top2a	21973	topoisomerase (DNA) II alpha	1301	1424	1688	1605	1137	1312	1680
ENSMUSG00000017493.12	Igfbp4	Igfbp4	16010	insulin-like growth factor binding protein 4	7	2	20	12	3	11	0
ENSMUSG00000017607.9	Tns4	Tns4	217169	tensin 4	4	2	0	3	6	4	6
ENSMUSG00000037944.8	Ccr7	Ccr7	12775	C-C motif chemokine receptor 7	191	93	245	193	156	261	325
ENSMUSG00000037935.16	Smarce1	Smarce1	57376	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	3638	3048	2681	3083	2587	3362	4038
ENSMUSG00000035849.14	Krt222	Krt222	268481	keratin 222	34	24	38	50	11	32	32
ENSMUSG00000019761.10	Krt10	Krt10	16661	keratin 10	45	37	52	86	44	70	92
ENSMUSG00000086688.4	NA	ENSMUSG00000086688.4	NA	NA	7	6	2	10	6	5	12
ENSMUSG00000082456.1	Gm11598	Gm11598	666128	transcription elongation factor B (SIII), polypeptide 2 pseudogene	74	54	43	74	58	74	83
ENSMUSG00000087265.1	NA	ENSMUSG00000087265.1	NA	NA	9	3	6	0	2	18	0
