ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
Itpripl2	Itpripl2	Itpripl2	319622	inositol 1,4,5-triphosphate receptor interacting protein-like 2	9.129539376291431	9.62336086913367	9.419161551522334	9.386281678979863	9.441068739546708	8.86609731246643	9.008128362502903
Coq7	Coq7	Coq7	12850	demethyl-Q 7	8.328484922693363	8.30691534098093	8.318853711107117	8.359159840950724	8.198828638282093	8.357536714436788	8.365420262156354
Gde1	Gde1	Gde1	56209	glycerophosphodiester phosphodiesterase 1	9.823207808634226	9.779590870537277	9.73317860032811	9.574354659249396	9.731055952268381	9.766198630447859	9.693281180934987
Ccp110	Ccp110	Ccp110	101565	centriolar coiled coil protein 110	9.094286772909022	9.213543931978128	9.203578599904757	8.942375918788212	9.197875648906075	9.015046966719185	9.023964884439227
Vps35l	Vps35l	Vps35l	71517	VPS35 endosomal protein sorting factor like	11.682619930664119	11.649997680290806	11.677177404064935	11.68559402029911	11.701561340846048	11.918342075261343	12.050907926491853
ENSMUSG00000108979.1	NA	ENSMUSG00000108979.1	NA	NA	7.550384546626189	7.556271972037054	7.397857456800622	7.612618131970903	7.397857456800622	7.583563355273484	7.602131826671368
ENSMUSG00000109303.1	NA	ENSMUSG00000109303.1	NA	NA	7.6828786791915125	7.733318002508915	7.742939273881232	7.784224684502538	7.751054197198438	7.719067756806881	7.686504742372358
ENSMUSG00000109379.1	NA	ENSMUSG00000109379.1	NA	NA	7.923559642701606	7.9763192817522395	7.947494793213029	7.719628642933841	7.954251638725065	7.931270889699133	7.916298041224309
Gm26147	Gm26147	Gm26147	115485612	predicted gene, 26147	7.638855987923481	7.591826178589835	7.560831985692138	7.505312127908485	7.523004203990874	7.583563355273484	7.574801141964921
Knop1	Knop1	Knop1	66356	lysine rich nucleolar protein 1	10.138474412372508	10.08423787948185	10.225012872206772	10.202148337885397	10.285183988205933	10.177150242295273	10.125448289019294
Iqck	Iqck	Iqck	434232	IQ motif containing K	7.505735499194162	7.591826178589835	7.597406715023054	7.612618131970903	7.397857456800622	7.6603045785947295	7.500058611746734
Thumpd1	Thumpd1	Thumpd1	233802	THUMP domain containing 1	11.431946820109228	11.378986498121845	11.24700959868795	11.342161031949352	11.320366245381326	11.519863774693828	11.479113367967637
Ppp1ccb	Ppp1ccb	Ppp1ccb	434233	protein phosphatase 1 catalytic subunit gamma B	9.234434247671523	9.23752049505593	9.267894579628107	9.247465495286907	9.177304402560107	9.099261274822332	9.239242781708885
Acsm3	Acsm3	Acsm3	20216	acyl-CoA synthetase medium-chain family member 3	7.505735499194162	7.621777151742688	7.723289460843637	7.637911923821117	7.647916299609751	7.6374927154169665	7.602131826671368
Eri2	Eri2	Eri2	71151	exoribonuclease 2	9.275427599471705	9.112627853811402	9.31337644670033	9.131418313449736	9.117050337991124	9.3767900413519	9.3503029480286
Rexo5	Rexo5	Rexo5	434234	RNA exonuclease 5	10.770240008225844	10.930036295768891	10.76004447322101	10.907783900251234	10.621208820932145	10.770799112156123	10.771225892319775
Dcun1d3	Dcun1d3	Dcun1d3	233805	defective in cullin neddylation 1 domain containing 3	10.021219200210984	10.291080249048406	10.221032785225722	10.072168817178504	10.184409746429703	10.042543497865383	10.036465471548983
Lyrm1	Lyrm1	Lyrm1	73919	LYR motif containing 1	8.944815699955033	8.517914334163928	8.7963544915433	8.619083928853074	8.747700937784183	8.822109031474938	8.782497149329288
Dnah3	Dnah3	Dnah3	381917	dynein, axonemal, heavy chain 3	7.661796938702682	7.397857456800622	7.397857456800622	7.612618131970903	7.397857456800622	7.583563355273484	7.542361526480977
Ldaf1	Ldaf1	Ldaf1	233806	lipid droplet assembly factor 1	9.577863215041543	9.706520923305003	9.491971142789486	9.6128929793758	9.726560384625966	9.559922011134486	9.749051340962133
ENSMUSG00000108911.1	NA	ENSMUSG00000108911.1	NA	NA	7.505735499194162	7.509901557041757	7.65533799180345	7.637911923821117	7.523004203990874	7.5495205457861125	7.626195572137791
ENSMUSG00000109304.1	NA	ENSMUSG00000109304.1	NA	NA	7.584620802933788	7.509901557041757	7.742939273881232	7.753426050770994	7.397857456800622	7.681267856379098	7.829934280670589
Uqcrc2	Uqcrc2	Uqcrc2	67003	ubiquinol cytochrome c reductase core protein 2	11.834909188908028	11.59298669105488	11.66379209759059	11.724520761942662	11.709260983238385	11.766764292643863	11.708748804807088
Pdzd9	Pdzd9	Pdzd9	67983	PDZ domain containing 9	7.785738588016846	7.509901557041757	7.723289460843637	7.784224684502538	7.6144823909713955	7.6603045785947295	7.829934280670589
ENSMUSG00000097343.2	NA	ENSMUSG00000097343.2	NA	NA	8.057262507346907	7.871213667201041	7.77915909313155	7.888029365738744	7.728345360807738	7.752806814393295	7.792531736172045
Mosmo	Mosmo	Mosmo	233812	modulator of smoothened	10.274806877261623	10.299409637527175	10.363595867398171	10.403357595884525	10.46060676147765	10.230723111018214	10.211137856140649
ENSMUSG00000108830.1	NA	ENSMUSG00000108830.1	NA	NA	7.661796938702682	7.92065772162477	7.761509898593492	7.910608095264758	7.911298575298094	7.838516220640958	7.896162818178628
Eef2k	Eef2k	Eef2k	13631	eukaryotic elongation factor-2 kinase	8.07408952677525	8.017085185627636	8.05453169812042	8.134470001937535	7.981052834005032	8.13320792186184	8.229253753246208
Polr3e	Polr3e	Polr3e	26939	polymerase (RNA) III (DNA directed) polypeptide E	10.053128529211136	9.784783886610754	10.075454678751104	10.179732239761622	9.928912227648338	10.052978947777186	10.002621634519903
Cdr2	Cdr2	Cdr2	12585	cerebellar degeneration-related 2	8.411829367576685	8.751873945144279	8.558956336916232	8.576073285709588	8.820707241800879	8.818651091943241	8.598102431373237
Mfsd13b	Mfsd13b	Mfsd13b	74466	major facilitator superfamily domain containing 13B	7.638855987923481	7.397857456800622	7.597406715023054	7.637911923821117	7.57478628269644	7.583563355273484	7.574801141964921
ENSMUSG00000058050.5	NA	ENSMUSG00000058050.5	NA	NA	9.512606990384315	9.155701742909054	9.21216064971622	9.278368366757825	9.339082893678963	9.33723809779756	9.372171006439691
ENSMUSG00000053358.2	NA	ENSMUSG00000053358.2	NA	NA	7.613463113237675	7.556271972037054	7.65533799180345	7.505312127908485	7.677344587022008	7.397857456800622	7.602131826671368
Mettl9	Mettl9	Mettl9	59052	methyltransferase like 9	10.091999062748872	9.730125484440226	10.051626880795993	10.130085249822573	9.865454997803552	9.933560056057745	9.961627423695658
ENSMUSG00000109206.1	NA	ENSMUSG00000109206.1	NA	NA	7.934278014936357	7.844362321258727	8.044671388074695	7.97283935636885	8.09909303274311	7.736365568756224	7.805391237676885
ENSMUSG00000108954.1	NA	ENSMUSG00000108954.1	NA	NA	8.18112522678269	8.363178918491927	8.449857494209406	8.512452887546056	8.402148085204262	8.395703834189264	8.205067106911521
ENSMUSG00000109036.1	NA	ENSMUSG00000109036.1	NA	NA	7.505735499194162	7.621777151742688	7.628216026979149	7.612618131970903	7.7039249548157525	7.397857456800622	7.500058611746734
Igsf6	Igsf6	Igsf6	80719	immunoglobulin superfamily, member 6	8.530682741683199	7.92065772162477	8.110644380695708	8.141939451086646	8.57240018783425	7.941712363307134	8.446723885737956
Hs3st2	Hs3st2	Hs3st2	195646	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	7.75482054875987	7.397857456800622	7.397857456800622	7.397857456800622	7.523004203990874	7.397857456800622	7.805391237676885
Usp31	Usp31	Usp31	76179	ubiquitin specific peptidase 31	9.683921855982042	9.988085890867941	9.712106259180759	9.758317909085124	10.004281896723613	9.506290377804302	9.67779782311369
ENSMUSG00000053081.3	NA	ENSMUSG00000053081.3	NA	NA	7.702487489879246	7.733318002508915	7.723289460843637	7.753426050770994	7.57478628269644	7.811972068622895	7.7361158966033585
Cog7	Cog7	Cog7	233824	component of oligomeric golgi complex 7	9.273053378243501	8.926107190318541	9.316000993977346	8.982113827065872	8.961926782419962	9.172831976030807	9.221581906428101
Gga2	Gga2	Gga2	74105	golgi associated, gamma adaptin ear containing, ARF binding protein 2	8.724051046993944	8.557712894756255	8.715815434226865	8.521806732407601	8.680080972868636	8.72081912301269	8.355329347592098
Ears2	Ears2	Ears2	67417	glutamyl-tRNA synthetase 2, mitochondrial	8.716368099611271	8.6461630679241	8.698045145591985	8.521806732407601	8.652846054620497	8.59152325805626	8.533801907441966
Ubfd1	Ubfd1	Ubfd1	28018	ubiquitin family domain containing 1	10.394850619527638	11.038746618254663	10.601272637907714	10.57832385281482	11.099011992791702	10.346829681706717	10.454628744970499
Ndufab1	Ndufab1	Ndufab1	70316	NADH:ubiquinone oxidoreductase subunit AB1	10.398952661273082	10.270641633714	10.21036300377165	10.17257733752963	10.35517666552261	10.33416124312374	10.264778621559795
ENSMUSG00000108573.1	NA	ENSMUSG00000108573.1	NA	NA	7.984811015743998	7.92065772162477	7.8121585064253924	7.888029365738744	7.847401071993172	7.752806814393295	7.9063341988370155
Palb2	Palb2	Palb2	233826	partner and localizer of BRCA2	9.032138965480765	9.13865655087602	9.135694923010135	9.020528463092301	9.21475782614728	9.141849844458033	9.114754349848416
Dctn5	Dctn5	Dctn5	59288	dynactin 5	11.963059348846967	12.05905070129058	11.944299792655418	11.913537209260946	12.066312696169579	11.995642852214669	11.99655143399661
ENSMUSG00000086942.1	NA	ENSMUSG00000086942.1	NA	NA	8.122064665176746	8.099722654073558	8.110644380695708	8.330752465348409	7.940329139471281	7.991043358578918	8.120300299930383
Plk1	Plk1	Plk1	18817	polo like kinase 1	8.632037798776949	8.449386054815703	8.916140538307038	8.722988488176975	8.87577717535294	8.5011593384663	8.77597580721451
Prkcb	Prkcb	Prkcb	18751	protein kinase C, beta	12.191218549482233	12.127360659699228	12.230648848680337	12.185022507191261	12.11427583799428	12.114080488703985	12.148172814200759
ENSMUSG00000108752.1	NA	ENSMUSG00000108752.1	NA	NA	8.724051046993944	9.205446632843334	9.014367406655923	9.046400705330928	8.911029544004403	8.794132344415596	8.739377462197957
ENSMUSG00000108522.1	NA	ENSMUSG00000108522.1	NA	NA	8.19514628115808	8.273882991913128	8.145545395003586	8.28314055182053	8.38025482600761	8.384971945583372	8.217259070490305
ENSMUSG00000108317.1	NA	ENSMUSG00000108317.1	NA	NA	7.853752638581849	8.116709289693512	8.153997905288431	7.839282900883147	7.79249875632549	7.875494740462688	7.916298041224309
ENSMUSG00000084230.1	NA	ENSMUSG00000084230.1	NA	NA	7.866138098159673	7.965644653845324	7.871133419211736	7.8126932158547415	7.967817901275203	7.863505913840778	7.864266128122502
ENSMUSG00000088299.1	NA	ENSMUSG00000088299.1	NA	NA	7.505735499194162	7.591826178589835	7.560831985692138	7.505312127908485	7.57478628269644	7.6603045785947295	7.500058611746734
ENSMUSG00000108455.1	NA	ENSMUSG00000108455.1	NA	NA	8.8837607406577	9.164135122416184	9.126553127272247	9.071716064854606	8.998667582405687	9.006283539601599	8.899517462806477
ENSMUSG00000087520.2	NA	ENSMUSG00000087520.2	NA	NA	7.6828786791915125	7.751375943331003	7.628216026979149	7.637911923821117	7.6144823909713955	7.6603045785947295	7.574801141964921
ENSMUSG00000108341.1	NA	ENSMUSG00000108341.1	NA	NA	8.013042645213451	7.8965730076062925	7.8979384862516655	7.76915185930074	7.954251638725065	7.752806814393295	7.829934280670589
Rbbp6	Rbbp6	Rbbp6	19647	retinoblastoma binding protein 6, ubiquitin ligase	11.680958401698138	11.833795355637065	11.785737123197771	11.712065703926207	11.72236503555609	11.642300436752091	11.642101903864317
ENSMUSG00000108452.1	NA	ENSMUSG00000108452.1	NA	NA	9.349114816630122	9.324129783239275	9.409458249267574	9.388434613523371	9.267275435439108	9.502373440006387	9.383941771572925
ENSMUSG00000108551.1	NA	ENSMUSG00000108551.1	NA	NA	7.934278014936357	8.188290014979286	8.210490521186063	8.276984317132221	8.198828638282093	8.027590639896765	8.006665235382766
Gm6905	Gm6905	Gm6905	628696	ribosomal protein L11 pseudogene	7.584620802933788	7.733318002508915	7.397857456800622	7.549786225220478	7.647916299609751	7.681267856379098	7.574801141964921
Tnrc6a	Tnrc6a	Tnrc6a	233833	trinucleotide repeat containing 6a	12.10536209887213	12.249232981980152	12.115081839740627	12.16690537146224	12.182560250365063	12.155135710876218	12.163718532964474
Slc5a11	Slc5a11	Slc5a11	233836	solute carrier family 5 (sodium/glucose cotransporter), member 11	7.944776982846475	7.8006304254495555	8.003519143395337	8.037483012362571	7.993978550492644	7.981527886763519	8.084660570399382
Arhgap17	Arhgap17	Arhgap17	70497	Rho GTPase activating protein 17	10.845306383237494	10.973345809100218	10.7753414309109	10.986324501826541	10.864853767780602	10.887884590592968	10.873942568037306
Lcmt1	Lcmt1	Lcmt1	30949	leucine carboxyl methyltransferase 1	9.73309296024812	9.68993039798463	9.752050552171715	9.735433608846733	9.813719544218975	9.745162276173454	9.786892554672464
ENSMUSG00000108799.1	NA	ENSMUSG00000108799.1	NA	NA	7.584620802933788	7.693853359503861	7.702351545120519	7.660763482872858	7.6144823909713955	7.6603045785947295	7.7361158966033585
4933440M02Rik	4933440M02Rik	4933440M02Rik	71208	RIKEN cDNA 4933440M02 gene	7.661796938702682	7.908763189247983	7.981788909970701	8.001441708701194	7.92602218180655	7.941712363307134	8.023094935610935
Kdm8	Kdm8	Kdm8	77035	lysine (K)-specific demethylase 8	9.212167979508866	9.005614635635638	9.180394305424006	8.982113827065872	9.098738709078125	9.00040434745644	9.223803419197274
Nsmce1	Nsmce1	Nsmce1	67711	NSE1 homolog, SMC5-SMC6 complex component	10.509187180790883	9.980631970784845	10.313540925884034	10.227658465777873	10.176345641496525	10.393337901074412	10.402443185093995
Gm4973	Gm4973	Gm4973	244214	guanosine diphosphate (GDP) dissociation inhibitor 2 pseudogene	7.584620802933788	7.509901557041757	7.397857456800622	7.397857456800622	7.6144823909713955	7.397857456800622	7.574801141964921
Il4ra	Il4ra	Il4ra	16190	interleukin 4 receptor, alpha	10.487245925011011	10.575213021660838	10.715938644793829	10.432424410376417	10.778063265526246	10.601704923564972	10.865386269448296
Il21r	Il21r	Il21r	60504	interleukin 21 receptor	11.519690292653536	12.075498101005405	11.771549855167134	11.687647728169335	12.022440151726672	11.770243800946007	11.768583000397298
Gtf3c1	Gtf3c1	Gtf3c1	233863	general transcription factor III C 1	10.705867000526208	10.897829410406821	10.717804107239585	10.892114257661332	10.742881599745651	10.705569037078758	10.65128535875878
Katnip	Katnip	Katnip	233865	katanin interacting protein	9.51063723581578	9.807057555177785	9.735077848796877	9.912781565424352	9.921140573515327	9.791643764063796	9.620507729939307
Xpo6	Xpo6	Xpo6	74204	exportin 6	11.987440345076054	12.226406741687706	12.120684223410638	12.16808112809183	12.18768107817747	12.121660239452899	12.093240691360714
ENSMUSG00000090559.1	NA	ENSMUSG00000090559.1	NA	NA	8.334306100812999	8.465661954228535	8.414412034612065	8.238985760241457	8.179989790932376	8.299795309910317	8.292049223541678
Sbk1	Sbk1	Sbk1	104175	SH3-binding kinase 1	11.541842379415444	11.654571775509398	11.520463391544746	11.610065245544	11.900049158870697	11.75588491939028	11.971480330724528
Gm10155	Gm10155	Gm10155	100043495	ribosomal protein L21 pseudogene	7.613463113237675	7.556271972037054	7.628216026979149	7.637911923821117	7.397857456800622	7.583563355273484	7.647937274488124
Lat	Lat	Lat	16797	linker for activation of T cells	14.289081766963175	14.235235245572168	14.079341302993265	14.304393841977662	14.385809929027223	14.201604656047547	14.347365171516426
Spns1	Spns1	Spns1	73658	SPNS lysolipid transporter 1, lysophospholipid	10.4949166205653	11.05063819923204	10.605316145264073	10.613640659465286	10.949443556301407	10.64144861120293	10.59727479819189
Nfatc2ip	Nfatc2ip	Nfatc2ip	18020	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein	9.214662022218638	9.858729154201832	9.885714337629844	9.877646742053084	9.623599463459115	9.572991963866528	9.391728752659649
Cd19	Cd19	Cd19	12478	CD19 antigen	7.738286905345906	7.693853359503861	7.5131284717799725	7.660763482872858	7.647916299609751	7.397857456800622	7.626195572137791
Rabep2	Rabep2	Rabep2	70314	rabaptin, RAB GTPase binding effector protein 2	11.36462497998661	11.061740318135078	11.264887684912122	11.216101584930065	11.045947475849163	11.421382662434384	11.435517167108225
Atp2a1	Atp2a1	Atp2a1	11937	ATPase, Ca++ transporting, cardiac muscle, fast twitch 1	8.334306100812999	8.363178918491927	8.332242449884623	8.503004566176193	8.334698282508244	8.334924857087323	8.324301982356621
Sh2b1	Sh2b1	Sh2b1	20399	SH2B adaptor protein 1	11.281948976765454	11.451299610884238	11.267423537191169	11.274782712375472	11.27653053149905	11.494350554214753	11.342711973048068
Tufm	Tufm	Tufm	233870	Tu translation elongation factor, mitochondrial	10.0359366111204	10.207456676302442	10.176479984727308	10.107711619745347	10.233385272596008	10.150776080920126	10.185662656629816
Atxn2l	Atxn2l	Atxn2l	233871	ataxin 2-like	11.78088799351983	12.015669940571572	11.899356215295986	11.920883387227612	11.806283447086791	11.69493547177342	11.676186528947959
Eif3c	Eif3c	Eif3c	56347	eukaryotic translation initiation factor 3, subunit C	12.480629448320494	12.512574272667813	12.4646955104464	12.517730025268138	12.561942376060372	12.496970992918271	12.510311136052241
Gm24596	Gm24596	Gm24596	115486854	predicted gene, 24596	7.550384546626189	7.6481446577751555	7.397857456800622	7.612618131970903	7.647916299609751	7.397857456800622	7.602131826671368
Cln3	Cln3	Cln3	12752	CLN3 lysosomal/endosomal transmembrane protein, battenin	11.80281724827781	11.750826999584312	11.713819905485378	11.781769622113753	11.748753380010386	11.87412882273039	11.82399897954888
Mir7059	Mir7059	Mir7059	102465641	microRNA 7059	7.6828786791915125	7.6481446577751555	7.628216026979149	7.681763189551647	7.57478628269644	7.612242922422116	7.500058611746734
Apobr	Apobr	Apobr	171504	apolipoprotein B receptor	9.296594327515036	9.492150527335369	9.592982820623924	9.501589599291194	9.506581595275184	9.56179717202097	9.48886516072621
Il27	Il27	Il27	246779	interleukin 27	7.613463113237675	7.556271972037054	7.679838674453724	7.549786225220478	7.6144823909713955	7.397857456800622	7.500058611746734
Nupr1	Nupr1	Nupr1	56312	nuclear protein transcription regulator 1	7.75482054875987	7.693853359503861	7.959170883808871	7.583888520304312	8.109751716779236	7.752806814393295	7.864266128122502
ENSMUSG00000066175.2	NA	ENSMUSG00000066175.2	NA	NA	8.787191895079246	8.357112639390776	8.737610989788038	8.66031035488357	8.372831053021127	8.457469598749226	8.574487802988559
Sgf29	Sgf29	Sgf29	75565	SAGA complex associated factor 29	9.480725484068458	9.661809959781014	9.575968089222135	9.5269436367822	9.466028029324878	9.615040156427414	9.575842668164086
Sult1a1	Sult1a1	Sult1a1	20887	sulfotransferase family 1A, phenol-preferring, member 1	7.75482054875987	8.007163977044138	7.8121585064253924	7.76915185930074	7.954251638725065	7.851188921270458	7.7361158966033585
ENSMUSG00000082922.3	NA	ENSMUSG00000082922.3	NA	NA	7.702487489879246	7.714211486746557	7.679838674453724	7.952907801955763	7.79249875632549	7.752806814393295	7.686504742372358
Slx1b	Slx1b	Slx1b	75764	SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae)	8.947939746321214	8.825674703460486	9.066974622346759	8.976089094025374	8.923969340128412	8.970551974024737	9.065177948677352
Bola2	Bola2	Bola2	66162	bolA family member 2	11.64134816070698	10.971874127980586	11.289422414157821	11.179114417232398	11.152601702902498	11.24441476759825	11.364275269987063
Coro1a	Coro1a	Coro1a	12721	coronin, actin binding protein 1A	14.921636036476116	14.786173432745596	14.871246368148416	14.833402195829729	14.91458295908594	14.899740441643392	14.898577386617703
Mapk3	Mapk3	Mapk3	26417	mitogen-activated protein kinase 3	10.572122613852555	10.383429791748606	10.344275397471504	10.453102382379363	10.42588791445263	10.702308811563086	10.735503995744196
Gdpd3	Gdpd3	Gdpd3	68616	glycerophosphodiester phosphodiesterase domain containing 3	7.97507613545231	8.14944057457892	8.178758031214034	8.046161255769153	8.09909303274311	8.018667491179862	7.9063341988370155
ENSMUSG00000055323.5	NA	ENSMUSG00000055323.5	NA	NA	7.965165256664436	7.693853359503861	8.034648157739465	7.992068999205428	8.088256848907712	8.045045184937042	8.006665235382766
Ypel3	Ypel3	Ypel3	66090	yippee like 3	12.661801542261315	12.424161039111134	12.54184303293372	12.527834861658437	12.490142825575871	12.750347405194814	12.82375094038338
Tbx6	Tbx6	Tbx6	21389	T-box 6	8.526024736358117	8.85530840803658	8.724588143597849	8.749265818386968	8.915359301563857	8.600110988075444	8.654784062643936
Ppp4c	Ppp4c	Ppp4c	56420	protein phosphatase 4, catalytic subunit	13.319298670653227	13.063244181743935	13.088699989102082	13.127531189308687	13.171996576484728	13.236246866868527	13.30087532284016
Aldoa	Aldoa	Aldoa	11674	aldolase A, fructose-bisphosphate	13.091348364320124	13.114988174234139	13.029128930227522	13.123903877373287	13.071476183882204	13.119036854215897	13.112983415714181
LOC129135233	LOC129135233	LOC129135233	129135233	uncharacterized LOC129135233	7.550384546626189	7.397857456800622	7.723289460843637	7.660763482872858	7.397857456800622	7.7685055287472125	7.703950595826265
Ino80e	Ino80e	Ino80e	233875	INO80 complex subunit E	10.387642957258212	10.301780335564116	10.274463409869174	10.479247822220607	10.393057101463082	10.440315849112746	10.407019367665075
Hirip3	Hirip3	Hirip3	233876	HIRA interacting protein 3	8.458240597832596	8.802910166715327	8.414412034612065	8.540240479411976	8.590199178999155	8.524568286149767	8.578463488922198
Taok2	Taok2	Taok2	381921	TAO kinase 2	11.270370816037381	11.5191330142058	11.543106489545577	11.56338899449895	11.764145522380066	11.43559415163124	11.523088641133715
Tmem219	Tmem219	Tmem219	68742	transmembrane protein 219	9.362462887030812	9.124265831436178	9.243125145637027	9.228057488685158	8.978400728635203	9.200554741550992	9.13879238588548
Kctd13	Kctd13	Kctd13	233877	potassium channel tetramerisation domain containing 13	9.786926436472228	9.468201577899396	9.686764465230194	9.755072623852483	9.432639933980434	9.916433880945144	9.809659422413871
ENSMUSG00000108543.1	NA	ENSMUSG00000108543.1	NA	NA	7.6828786791915125	7.7849251955274585	8.101625986339046	7.719628642933841	7.896121330943954	7.6603045785947295	7.703950595826265
ENSMUSG00000095334.2	NA	ENSMUSG00000095334.2	NA	NA	7.702487489879246	7.6481446577751555	7.65533799180345	7.719628642933841	7.57478628269644	7.397857456800622	7.626195572137791
Asphd1	Asphd1	Asphd1	233879	aspartate beta-hydroxylase domain containing 1	7.8143171886431855	7.830290821826802	7.702351545120519	7.8126932158547415	7.647916299609751	7.681267856379098	7.7361158966033585
Sez6l2	Sez6l2	Sez6l2	233878	seizure related 6 homolog like 2	7.889943058551663	7.8006304254495555	7.871133419211736	7.952907801955763	7.911298575298094	7.811972068622895	7.720441052619376
Cdiptos	Cdiptos	Cdiptos	381922	CDIP transferase, opposite strand	7.720891747974038	7.621777151742688	7.9355527990276915	7.612618131970903	7.6144823909713955	7.783552420143371	7.751083749926045
Cdipt	Cdipt	Cdipt	52858	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	12.276090738688577	12.033319936193694	12.114730965261979	12.080246028545611	12.148217031827677	12.286615809306644	12.272037139275188
Mvp	Mvp	Mvp	78388	major vault protein	9.955075992154152	9.965600824257983	10.098876253148275	9.876162821757697	9.92308765966944	10.047771149676947	10.148750174157408
Pagr1a	Pagr1a	Pagr1a	67278	PAXIP1 associated glutamate rich protein 1A	7.397857456800622	7.556271972037054	7.5131284717799725	7.505312127908485	7.57478628269644	7.397857456800622	7.602131826671368
Prrt2	Prrt2	Prrt2	69017	proline-rich transmembrane protein 2	7.550384546626189	7.556271972037054	7.679838674453724	7.583888520304312	7.677344587022008	7.6374927154169665	7.686504742372358
Maz	Maz	Maz	17188	MYC-associated zinc finger protein (purine-binding transcription factor)	10.736003958071969	10.844084845978378	10.801060892179605	10.780399798259998	10.943833321252884	10.68506813347433	10.6884228838484
Kif22	Kif22	Kif22	110033	kinesin family member 22	9.587190392501851	9.721096255425936	10.02431627851351	9.669529730568124	10.042246244702138	9.783743925815063	9.819499898356355
ENSMUSG00000108617.1	NA	ENSMUSG00000108617.1	NA	NA	7.8143171886431855	7.908763189247983	7.923326741098852	7.932195633935995	7.940329139471281	7.920611291985436	7.945056688006379
Zg16	Zg16	Zg16	69036	zymogen granule protein 16	7.584620802933788	7.509901557041757	7.560831985692138	7.583888520304312	7.397857456800622	7.5495205457861125	7.574801141964921
AI467606	AI467606	AI467606	101602	expressed sequence AI467606	13.089943615541861	13.046501294655988	13.005690534947352	13.080740875315145	13.286466070231516	12.98132781905609	13.122606173657617
Qprt	Qprt	Qprt	67375	quinolinate phosphoribosyltransferase	9.88257939212028	9.654209192841956	9.96959889268219	9.948438024607405	9.540729258751767	9.878568394282492	9.752000507502386
Spn	Spn	Spn	20737	sialophorin	13.736353493670876	13.899981331692	13.831415719092993	14.000112338099475	13.943039706069477	13.745849929553874	13.770769572809685
Cd2bp2	Cd2bp2	Cd2bp2	70233	CD2 cytoplasmic tail binding protein 2	11.281399757128536	11.295801605988704	11.340878534162137	11.339546906655931	11.33895223403057	11.349682838544224	11.330855026380302
Tbc1d10b	Tbc1d10b	Tbc1d10b	68449	TBC1 domain family, member 10b	11.325216771710478	11.655028384042401	11.357627279378608	11.552155422014598	11.510745263960063	11.382949537955328	11.455299826373562
Mylpf	Mylpf	Mylpf	17907	myosin light chain, phosphorylatable, fast skeletal muscle	9.418734136570759	9.175289222423318	9.339378266264168	9.040700444732709	9.308367322267811	9.352766883490276	9.409077138043418
Septin1	Septin1	Septin1	54204	septin 1	13.939490486971206	13.66831240103016	13.774987528117569	13.83572401259281	13.776246513485123	13.952927981056202	14.016792165511886
Zfp553	Zfp553	Zfp553	233887	zinc finger protein 553	9.605647983590028	9.561450544354539	9.597202212190085	9.530800673858058	9.635711335965835	9.423514560762602	9.56060938349858
Zfp771	Zfp771	Zfp771	244216	zinc finger protein 771	8.819170880573731	8.949872105948712	8.741916350058103	8.848358308262013	8.811253960872714	8.772663588638881	8.842564027337852
Dctpp1	Dctpp1	Dctpp1	66422	dCTP pyrophosphatase 1	10.463978974700007	9.977638965126022	10.094514985516396	10.17735138373264	10.06347703274067	10.18307482781686	10.147649439275861
Sephs2	Sephs2	Sephs2	20768	selenophosphate synthetase 2	10.546548207926973	10.581046573139501	10.513560296071988	10.589899212648524	10.408200256917356	10.361465587348022	10.403359620165599
ENSMUSG00000108806.1	NA	ENSMUSG00000108806.1	NA	NA	7.638855987923481	7.621777151742688	7.8121585064253924	7.76915185930074	7.7039249548157525	7.6374927154169665	7.779227755410896
ENSMUSG00000090460.3	NA	ENSMUSG00000090460.3	NA	NA	7.944776982846475	8.064348360821981	7.970597362191425	8.001441708701194	7.829898219628522	8.078526767524417	7.841682893655295
ENSMUSG00000108760.1	NA	ENSMUSG00000108760.1	NA	NA	8.280345713182198	8.398694103174615	8.506004163449623	8.423690414541696	8.286472771320875	8.323382702071372	8.39013423987565
Itgal	Itgal	Itgal	16408	integrin alpha L	14.895347817848636	15.159498972864938	15.087942136040951	15.103669442696258	15.026289781081372	15.063686894653005	14.977713525118018
Zfp768	Zfp768	Zfp768	233890	zinc finger protein 768	7.770607366823908	7.733318002508915	7.5131284717799725	7.612618131970903	7.57478628269644	7.6374927154169665	7.7361158966033585
Zfp747	Zfp747	Zfp747	269997	zinc finger protein 747	9.603813862356798	9.45716680918991	9.530220788050297	9.481742984203306	9.498572049805066	9.565539435648702	9.567401661853054
9130019O22Rik	9130019O22Rik	9130019O22Rik	78921	RIKEN cDNA 9130019O22 gene	9.074864310612444	8.755887565571209	9.070185830989612	9.071716064854606	9.061248730014055	9.046628529397784	9.245800945255224
